job_id,job_role,industry,country,year,automation_risk_percent,skill_gap_index,salary_before_usd,salary_after_usd,salary_change_percent,skill_demand_growth_percent,remote_feasibility_score,ai_adoption_level,education_requirement_level,wage_volatility_index,ai_disruption_intensity,city,experience_level,education_level,years_experience,years_of_experience,salary_impact,salary_growth_pct,skill_pressure_index,experience_numeric,salary_per_year_exp,custom_risk_score,custom_risk_label
10448,9,3,12,2020,30.21,24.41,75466.0,77791.0,3.08,7.3,28.26,8.17,2,8.44,2.468157,0,0,1,1,1,2325.0,3.0808576047491583,23.1745,1,38895.5,0.1765932715618877,0
10449,7,1,3,2020,24.78,88.35,304841.0,353020.0,15.8,0.5,74.12,5.7,5,3.61,1.41246,53,1,3,11,14,48179.0,15.804632578950994,62.925,4,23534.666666666668,0.5551990966756333,1
10450,2,7,2,2021,35.67,38.69,181971.0,216513.0,18.98,12.48,51.24,88.11,2,6.77,31.428837,35,3,1,7,8,34542.0,18.982145506701617,33.298,3,24057.0,0.5533592374879612,1
10451,5,1,8,2025,32.28,88.91,59459.0,69342.0,16.62,3.28,26.19,71.49,4,30.1,23.076972,64,0,0,2,0,9883.0,16.62153753006273,68.7625,1,69342.0,0.7120387898110324,2
10452,0,2,3,2022,26.2,63.12,202531.0,252869.0,24.85,7.13,77.91,66.27,1,3.85,17.36274,55,1,0,10,10,50338.0,24.85446672361268,46.8455,4,22988.090909090908,0.6574075919099331,1
10453,6,2,9,2020,52.36,34.68,326885.0,303920.0,-7.03,17.56,80.94,40.31,4,19.22,21.106316000000003,48,1,0,11,10,-22965.0,-7.025406488520428,35.897,4,27629.090909090908,0.46743050712364237,1
10454,7,3,4,2025,39.1,51.13,34535.0,42347.0,22.62,-1.52,21.12,72.35,2,5.09,28.28885,43,0,0,0,2,7812.0,22.62052989720573,41.818,1,14115.666666666666,0.4885589983726876,1
10455,5,3,7,2026,62.1,91.76,151900.0,142909.0,-5.92,9.68,16.1,0.01,2,4.58,0.00621,47,3,2,6,7,-8991.0,-5.919025674786044,72.751,3,17863.625,0.41324432931486826,1
10456,3,7,14,2022,50.64,82.3,353958.0,395281.0,11.67,1.18,34.94,40.56,5,4.07,20.539584,23,1,1,11,13,41323.0,11.674548957785952,64.23349999999999,4,28234.35714285714,0.5413503370861145,1
10457,1,5,10,2025,33.73,0.2,76338.0,69222.0,-9.32,5.55,20.8,59.0,4,8.6,19.9007,58,0,2,0,2,-7116.0,-9.321700856716184,8.165999999999999,1,23074.0,0.2112384178539404,0
10458,1,1,7,2024,47.07,54.92,174502.0,211632.0,21.28,6.38,76.64,29.35,3,7.16,13.815045,39,3,0,9,6,37130.0,21.27769309234278,46.18600000000001,3,30233.14285714286,0.5056623825180168,1
10459,6,2,4,2024,18.01,23.7,145661.0,162273.0,11.4,4.3,12.91,2.47,2,9.74,0.4448470000000001,29,3,3,10,8,16612.0,11.404562648890233,20.468,3,18030.33333333333,0.10135830759523098,0
10460,1,4,1,2022,54.48,57.36,77628.0,84206.0,8.47,0.82,82.27,72.78,5,8.33,39.650544,11,3,0,8,9,6578.0,8.4737465862833,49.4295,3,8420.6,0.6717744345920095,2
10461,3,0,14,2026,51.24,63.07,169594.0,175237.0,3.33,5.47,56.5,27.27,2,24.07,13.973148000000002,10,2,3,6,4,5643.0,3.327358279184405,54.854,2,35047.4,0.5095878582577795,1
10462,3,4,14,2023,76.77,16.68,101666.0,102944.0,1.26,-5.45,12.55,83.3,2,1.25,63.94941,4,0,4,2,2,1278.0,1.257057423327366,26.3835,1,34314.666666666664,0.33688020989007333,1
10463,3,2,7,2020,71.12,82.24,60249.0,65632.0,8.93,12.89,45.86,79.68,5,4.69,56.66841600000001,39,0,3,3,3,5383.0,8.934588125943998,68.3835,1,16408.0,0.7207532131114873,2
10464,7,0,4,2024,5.0,34.18,105994.0,126042.0,18.91,12.27,62.49,41.79,4,8.35,2.0895,32,2,0,5,3,20048.0,18.91427816668868,24.4695,2,31510.5,0.4205107767925343,1
10465,6,4,14,2025,52.49,35.78,93561.0,93462.0,-0.11,15.04,51.2,85.96,2,15.03,45.120404,52,0,0,0,0,-99.0,-0.1058133196524192,36.0095,1,93462.0,0.559496529507489,1
10466,5,7,5,2022,34.66,66.78,373237.0,392474.0,5.15,4.6,96.18,29.64,5,9.18,10.273224,16,1,4,15,16,19237.0,5.154097798449778,51.716,4,23086.70588235294,0.5964398392613995,1
10467,5,6,4,2020,43.21,37.08,141385.0,154245.0,9.1,11.2,71.41,80.21,4,9.25,34.658741,29,3,4,10,8,12860.0,9.09573151324398,34.1315,3,17138.333333333332,0.5765202085616551,1
10468,9,0,7,2025,26.62,63.8,74920.0,72001.0,-3.9,23.63,17.61,52.37,1,12.28,13.940894,34,0,2,2,2,-2919.0,-3.896155899626268,48.636,1,24000.33333333333,0.48133904553153334,1
10469,0,1,5,2024,78.13,33.05,232523.0,250600.0,7.77,9.82,57.59,50.69,1,6.96,39.604097,22,3,2,6,9,18077.0,7.774284694417326,38.1525,3,25060.0,0.41799342432997894,1
10470,4,0,2,2024,36.36,56.5,81372.0,100872.0,23.96,9.67,67.05,67.77,1,13.66,24.641172,13,0,0,2,2,19500.0,23.964017106621444,46.046,1,33624.0,0.631729268373684,1
10471,2,2,4,2025,15.78,15.54,38455.0,40501.0,5.32,16.07,26.52,73.72,2,0.74,11.633016,29,0,1,0,1,2046.0,5.32050448576258,13.368,1,20250.5,0.3381953438942579,1
10472,3,5,12,2026,29.87,79.09,145066.0,141214.0,-2.66,6.71,73.86,41.01,5,11.76,12.249687,54,2,3,5,5,-3852.0,-2.6553430852163844,59.1465,2,23535.666666666668,0.6574806549101656,1
10473,4,1,12,2024,47.19,71.75,62953.0,75590.0,20.07,-3.23,82.66,3.77,3,7.65,1.7790629999999998,54,0,0,2,0,12637.0,20.07370578050292,57.223,1,75590.0,0.5275613563149679,1
10474,7,6,1,2023,21.57,17.77,39288.0,39304.0,0.04,14.78,69.14,26.26,2,17.33,5.664282000000001,51,0,4,4,3,16.0,0.0407249032783547,18.464,1,9826.0,0.3222343993889276,0
10475,3,7,13,2025,39.82,37.34,94505.0,109542.0,15.91,20.28,50.01,90.87,5,5.58,36.184434,19,0,3,2,1,15037.0,15.911327442992434,33.072,1,54771.0,0.5653482116170171,1
10476,7,1,6,2020,10.26,19.18,107369.0,106563.0,-0.75,4.18,74.99,23.45,1,6.37,2.40597,24,1,0,14,13,-806.0,-0.7506822267134834,15.4745,4,7611.642857142857,0.3005147620470924,0
10477,3,6,5,2023,42.38,19.54,177966.0,174376.0,-2.02,-6.92,12.61,58.76,1,4.02,24.902488,37,3,4,11,9,-3590.0,-2.017239247946237,21.78,3,17437.6,0.2585699578227226,0
10478,2,1,4,2026,57.78,66.68,293563.0,273379.0,-6.88,3.09,26.16,17.52,2,4.58,10.123056,43,1,0,14,11,-20184.0,-6.875525866679384,55.58500000000001,4,22781.58333333333,0.3735445518249145,1
10479,6,1,8,2025,17.49,1.22,273786.0,270050.0,-1.36,7.04,83.66,29.27,2,6.84,5.119323,38,1,1,11,9,-3736.0,-1.3645694082239412,5.317,4,27005.0,0.26796851648899067,0
10480,5,3,1,2022,13.25,13.84,43601.0,54105.0,24.09,1.62,50.83,45.2,3,7.8,5.989000000000001,49,2,4,7,7,10504.0,24.091190569023645,12.816,2,6763.125,0.29758559994686323,0
10481,8,6,0,2022,29.29,76.88,157529.0,188527.0,19.68,-13.97,61.4,21.37,4,3.25,6.259273,44,3,3,8,10,30998.0,19.67764665553644,56.3175,3,17138.81818181818,0.5276078509514794,1
10482,5,6,7,2020,30.39,25.63,308407.0,293723.0,-4.76,12.05,82.09,12.17,3,14.57,3.698463,39,1,0,13,11,-14684.0,-4.761240827867072,24.923,4,24476.916666666668,0.3267842316761317,0
10483,3,2,3,2026,61.59,58.07,66812.0,74488.0,11.49,8.31,26.28,41.31,2,15.25,25.442829000000003,7,0,4,4,3,7676.0,11.488954080105373,52.351,1,18622.0,0.4429544020457639,1
10484,8,3,13,2025,60.08,45.39,142821.0,160856.0,12.63,4.03,71.13,21.35,2,13.85,12.82708,19,2,3,5,4,18035.0,12.627694806786115,43.597,2,32171.2,0.4330178340141476,1
10485,4,5,13,2025,26.0,9.95,49924.0,61274.0,22.74,6.34,13.5,54.23,1,9.56,14.0998,21,0,3,2,3,11350.0,22.7345565259194,13.1015,1,15318.5,0.22061705024741785,0
10486,7,3,1,2020,8.02,49.73,49022.0,45757.0,-6.66,-3.87,29.13,88.49,5,15.56,7.096897999999999,11,2,3,5,6,-3265.0,-6.660274978581045,36.2625,2,6536.714285714285,0.562870711700043,1
10487,7,7,5,2021,27.3,67.48,311939.0,355680.0,14.02,15.48,30.12,97.91,3,0.37,26.72943,20,1,1,9,14,43741.0,14.022292820070591,49.3775,4,23712.0,0.643193517319252,1
10488,4,7,6,2024,62.72,98.84,44967.0,49503.0,10.09,12.86,83.58,4.79,3,16.16,3.0042880000000003,17,0,3,3,2,4536.0,10.087397424778173,79.214,1,16501.0,0.6666666666666666,1
10489,9,1,14,2026,70.81,8.75,90010.0,108949.0,21.04,-11.77,60.89,68.79,3,11.74,48.710199,4,0,1,0,1,18939.0,21.04099544495056,21.6105,1,54474.5,0.3961807977151207,1
10490,3,1,12,2022,22.19,85.87,136758.0,143725.0,5.09,-25.73,92.91,90.56,4,13.94,20.095264,18,3,1,7,7,6967.0,5.094400327585954,62.3445,3,17965.625,0.9030852512370896,2
10491,8,4,5,2025,14.72,6.86,82259.0,90343.0,9.83,-10.76,66.4,58.38,5,9.16,8.593536,16,0,0,0,1,8084.0,9.82749607945635,8.777000000000001,1,45171.5,0.36403307761283255,1
10492,1,0,14,2021,36.72,2.87,237626.0,248649.0,4.64,8.63,81.76,37.25,5,4.23,13.6782,4,3,0,9,7,11023.0,4.638802151279743,9.844,3,31081.125,0.2976121683105841,0
10493,5,6,7,2026,57.14,57.8,342370.0,317349.0,-7.31,5.79,34.6,70.27,1,6.56,40.152278,34,1,2,10,10,-25021.0,-7.3081753658322866,49.982,4,28849.90909090909,0.5344890571551925,1
10494,7,7,14,2022,16.91,53.46,135868.0,148955.0,9.63,-10.09,63.69,84.5,4,5.96,14.28895,10,2,0,4,4,13087.0,9.632142962286926,39.025,2,29791.0,0.6500149447045929,1
10495,4,2,7,2020,48.64,52.27,123556.0,126384.0,2.29,6.95,57.68,29.22,3,7.53,14.212608,47,2,1,4,3,2828.0,2.2888406876234257,44.833,2,31596.0,0.44900534688319876,1
10496,0,6,2,2021,38.39,81.31,56867.0,64853.0,14.04,17.5,21.92,97.56,2,20.21,37.453284,60,0,1,0,1,7986.0,14.04329400179366,63.56100000000001,1,32426.5,0.736807146889841,2
10497,7,0,11,2022,12.54,76.43,310673.0,288656.0,-7.09,9.72,60.05,49.07,4,14.74,6.153378,62,1,0,10,10,-22017.0,-7.086872692509487,54.3985,4,26241.454545454544,0.6291853475474078,1
10498,1,4,9,2024,28.55,45.5,296014.0,329987.0,11.48,-3.46,79.64,46.77,2,20.91,13.352835000000002,48,1,4,14,15,33973.0,11.476822042200707,38.4215,4,20624.1875,0.5280196605891535,1
10499,3,1,14,2022,28.26,89.55,112036.0,136092.0,21.47,-6.36,92.69,12.58,4,9.23,3.555108,40,2,4,7,7,24056.0,21.471669820414867,65.244,2,17011.5,0.6543787984457506,1
10500,6,0,1,2021,55.91,72.13,27716.0,26263.0,-5.24,2.09,75.9,5.57,3,11.05,3.114187,49,0,0,1,0,-1453.0,-5.2424592293260215,59.724,1,26263.0,0.521862442296835,1
10501,3,7,4,2022,11.05,81.68,193711.0,221806.0,14.5,6.32,15.65,21.66,4,3.61,2.3934300000000004,29,3,0,9,8,28095.0,14.503564588484908,55.843500000000006,3,24645.11111111111,0.4338016007439141,1
10502,3,0,1,2025,61.04,20.73,99594.0,91204.0,-8.42,11.84,48.66,51.88,4,8.85,31.667552,49,3,4,11,10,-8390.0,-8.424202261180392,27.01,3,8291.272727272728,0.3414566105409983,1
10503,8,5,6,2023,22.06,86.59,174292.0,212011.0,21.64,5.1,12.1,6.72,5,10.74,1.4824319999999995,2,1,2,12,14,37719.0,21.641268675555963,62.3065,4,14134.066666666668,0.39509813689349405,1
10504,0,7,9,2026,62.52,74.61,350137.0,362056.0,3.4,0.07,93.02,45.22,5,2.58,28.271544,3,1,2,10,12,11919.0,3.4040961109508565,61.3875,4,27850.46153846154,0.6753943741489821,2
10505,9,2,14,2020,78.5,85.37,81066.0,101272.0,24.93,7.24,84.05,13.49,1,6.73,10.58965,28,0,4,2,4,20206.0,24.925369452051417,72.2,1,20254.4,0.617667961874398,1
10506,7,3,3,2022,51.65,0.66,171474.0,158081.0,-7.81,16.09,11.56,56.98,3,4.44,29.43017,7,1,3,16,13,-13393.0,-7.810513547243314,11.425,4,11291.5,0.15467437149214572,0
10507,8,5,4,2026,56.98,94.69,43789.0,40376.0,-7.79,-4.84,51.5,92.83,2,14.21,52.89453399999999,32,0,2,0,2,-3413.0,-7.794194889127406,75.076,1,13458.666666666666,0.8519345089834282,2
10508,1,5,5,2024,68.27,50.07,186017.0,225720.0,21.34,-2.11,39.93,15.4,5,4.57,10.51358,22,3,3,8,10,39703.0,21.34374815205062,46.885000000000005,3,20520.0,0.3278403241340374,0
10509,6,3,12,2025,66.89,91.58,82169.0,96569.0,17.53,1.49,56.02,32.12,5,2.89,21.485068,18,0,0,2,2,14400.0,17.524857306283394,73.3385,1,32189.666666666668,0.6328252133771711,1
10510,4,5,8,2020,33.55,89.02,41609.0,37843.0,-9.05,5.95,59.94,87.11,3,16.42,29.225404999999995,41,0,1,1,0,-3766.0,-9.050926482251436,67.036,1,37843.0,0.8359204277506558,2
10511,2,5,13,2020,5.0,22.65,68630.0,63727.0,-7.14,2.68,25.84,22.3,3,7.06,1.115,26,0,0,0,1,-4903.0,-7.144106076060032,16.781499999999998,1,31863.5,0.20707382684068945,0
10512,8,4,2,2023,61.18,10.47,169229.0,176129.0,4.08,-1.51,91.13,71.2,1,10.25,43.56016,13,3,2,9,8,6900.0,4.077315353751425,20.579,3,19569.88888888889,0.4765965926073527,1
10513,8,0,3,2026,36.5,30.72,68750.0,76221.0,10.87,-10.12,93.08,77.14,1,3.5,28.1561,53,2,4,6,5,7471.0,10.866909090909092,27.793,2,12703.5,0.5926671316130318,1
10514,3,2,13,2025,55.92,6.34,275454.0,316195.0,14.79,8.69,94.13,55.2,1,13.94,30.86784,21,1,1,11,11,40741.0,14.790491334306273,17.396,4,26349.58333333333,0.41115207067184745,1
10515,1,1,8,2025,65.03,87.94,362076.0,343125.0,-5.23,7.91,17.59,46.94,5,5.42,30.525082,59,1,0,10,15,-18951.0,-5.23398402545322,70.98,4,21445.3125,0.540473581083325,1
10516,6,0,1,2021,19.95,17.13,74806.0,67458.0,-9.82,-3.6,12.75,98.36,2,4.02,19.62282,46,3,2,6,6,-7348.0,-9.822741491324226,15.7275,3,9636.857142857143,0.38522798977118,1
10517,5,2,1,2021,47.22,24.03,150204.0,156352.0,4.09,8.49,14.13,34.22,2,21.04,16.158683999999997,46,1,1,10,11,6148.0,4.093100050597854,28.2195,4,13029.333333333334,0.22061040815648764,0
10518,4,2,14,2026,37.09,23.98,66464.0,78104.0,17.51,14.71,93.05,30.99,4,5.86,11.494191,23,0,4,3,2,11640.0,17.513240250361097,23.884,1,26034.666666666668,0.41709674205439873,1
10519,2,2,12,2020,61.72,44.8,403814.0,474967.0,17.62,13.33,33.59,16.9,1,16.34,10.43068,0,1,3,14,13,71153.0,17.620241002045496,43.915,4,33926.21428571428,0.3011324765036033,0
10520,8,1,0,2022,68.64,33.84,216276.0,236245.0,9.23,7.32,38.82,40.92,2,3.58,28.087488000000004,1,3,4,8,10,19969.0,9.233109545210748,36.261,3,21476.81818181818,0.3328683869682176,0
10521,8,6,11,2024,36.16,41.4,152978.0,150622.0,-1.54,13.79,94.84,30.85,5,12.53,11.15536,30,3,2,6,6,-2356.0,-1.5400907320006798,36.0215,3,21517.42857142857,0.5032712297831358,1
10522,7,0,14,2023,15.02,22.88,103348.0,102133.0,-1.18,2.72,95.76,37.43,1,5.64,5.621986,23,0,0,2,2,-1215.0,-1.175639586639316,18.722,1,34044.333333333336,0.4402776394008834,1
10523,4,4,12,2024,55.14,55.3,138892.0,160180.0,15.33,17.84,66.59,20.6,3,5.34,11.35884,0,2,2,3,5,21288.0,15.327016674826485,47.774,2,26696.666666666668,0.45124373152668446,1
10524,9,5,10,2025,28.87,9.26,212120.0,217541.0,2.56,2.15,74.42,4.5,3,2.09,1.29915,58,3,2,9,7,5421.0,2.555628889307939,12.106500000000002,3,27192.625,0.1962140081697718,0
10525,9,7,0,2024,75.49,52.1,159510.0,180482.0,13.15,6.22,96.04,36.53,5,10.32,27.576497,1,2,3,6,5,20972.0,13.147765030405616,50.511,2,30080.33333333333,0.5741290558267742,1
10526,1,7,11,2023,56.99,2.79,46360.0,52863.0,14.03,33.83,98.78,26.32,1,1.07,14.999768,30,0,3,1,3,6503.0,14.027178602243312,13.372000000000002,1,13215.75,0.3099332469861512,0
10527,3,1,8,2023,35.79,4.79,277661.0,284870.0,2.6,-0.89,92.01,84.7,3,8.73,30.31413,41,1,4,15,15,7209.0,2.596331497761659,11.581,4,17804.375,0.4813921822589751,1
10528,6,6,11,2022,48.98,67.66,38247.0,47041.0,22.99,-10.02,63.84,14.58,2,4.79,7.141284,6,0,2,0,0,8794.0,22.9926530185374,54.4935,1,47041.0,0.4906446149247782,1
10529,2,7,12,2021,67.6,73.29,305833.0,355312.0,16.18,-3.19,50.72,0.36,1,2.54,0.24336,18,1,2,13,14,49479.0,16.178437251702725,61.5395,4,23687.466666666667,0.4038524127395303,1
10530,9,6,13,2026,52.56,87.16,121698.0,144089.0,18.4,9.99,94.36,11.31,3,8.08,5.944536,21,2,2,3,3,22391.0,18.39882331673487,68.378,2,36022.25,0.6499285975224999,1
10531,1,2,7,2023,38.48,17.51,281645.0,255105.0,-9.42,0.85,47.91,23.48,1,19.1,9.035104,39,1,2,11,11,-26540.0,-9.423210069413624,21.942500000000003,4,21258.75,0.24179867822390488,0
10532,6,0,2,2022,71.8,83.89,80639.0,97395.0,20.78,-0.83,12.74,92.05,1,10.63,66.0919,42,0,2,1,2,16756.0,20.77902751770236,70.483,1,32465.0,0.6913951711998937,2
10533,0,5,1,2024,37.76,70.14,144378.0,148267.0,2.69,2.14,88.79,98.76,3,1.46,37.291776,49,1,0,13,14,3889.0,2.693623682278464,53.362,4,9884.466666666667,0.8157085450499819,2
10534,3,1,6,2024,12.34,73.17,19144.0,18910.0,-1.22,2.27,57.65,61.35,3,0.25,7.570589999999999,24,0,1,1,0,-234.0,-1.2223150856665277,50.066,1,18910.0,0.6491116203380825,1
10535,6,2,12,2023,10.99,28.67,75170.0,92178.0,22.63,-8.58,68.88,66.07,5,12.83,7.261093,0,0,4,3,4,17008.0,22.626047625382466,22.758000000000003,1,18435.6,0.49646308657965527,1
10536,2,4,7,2023,5.0,65.79,109905.0,112509.0,2.37,8.43,63.61,3.43,5,0.91,0.1715,39,2,0,4,3,2604.0,2.3693189572812883,43.900000000000006,2,28127.25,0.43317724419647313,1
10537,1,1,10,2020,74.62,96.04,432872.0,488194.0,12.78,6.86,15.81,94.9,5,3.57,70.81438000000001,25,1,0,11,11,55322.0,12.780221404941877,77.88550000000001,4,40682.833333333336,0.7381953438942579,2
10538,1,0,14,2020,42.73,8.76,435014.0,505716.0,16.25,5.56,46.36,4.84,2,5.03,2.068132,28,1,2,11,10,70702.0,16.25281025438262,14.9945,4,45974.181818181816,0.11839527083125767,0
10539,1,5,1,2024,58.19,5.25,53718.0,60331.0,12.31,9.25,28.0,65.75,2,4.28,38.259925,49,2,1,3,2,6613.0,12.310584906362855,15.6925,2,20110.33333333333,0.2705257214971273,0
10540,1,3,2,2025,29.5,30.52,357193.0,375638.0,5.16,7.62,13.74,14.37,5,6.07,4.23915,60,1,2,12,11,18445.0,5.16387499195113,26.6485,4,31303.166666666668,0.1639400883398093,0
10541,7,3,13,2022,17.9,87.72,68611.0,80630.0,17.52,-1.0,27.25,88.2,3,13.25,15.7878,9,0,4,3,2,12019.0,17.51759921878416,62.5855,1,26876.666666666668,0.7384477433496065,2
10542,9,2,5,2026,41.19,33.17,121877.0,127846.0,4.9,-4.71,48.46,33.29,4,13.04,13.712151,37,2,0,4,5,5969.0,4.897560655414885,31.7545,2,21307.666666666668,0.352555544485404,1
10543,0,1,1,2026,68.78,17.62,51320.0,46998.0,-8.42,2.32,70.26,18.3,2,1.2,12.58674,49,2,3,5,5,-4322.0,-8.421667965705378,25.389000000000003,2,7833.0,0.2726644747766597,0
10544,6,2,12,2024,16.94,61.25,48347.0,54985.0,13.73,1.61,52.17,45.5,2,7.75,7.707700000000001,54,0,2,0,0,6638.0,13.729910852793347,44.363,1,54985.0,0.536455116070539,1
10545,3,7,13,2021,12.22,45.93,367333.0,434053.0,18.16,-1.41,20.99,43.55,4,7.45,5.32181,27,1,3,12,12,66720.0,18.16335586511421,33.416,4,33388.692307692305,0.3515990833914516,1
10546,7,3,1,2020,25.43,25.15,21905.0,25741.0,17.51,14.33,29.78,72.78,4,21.9,18.507954,49,0,2,1,1,3836.0,17.51198356539603,24.7185,1,12870.5,0.4165255222343993,1
10547,4,6,5,2024,11.89,28.3,357689.0,351496.0,-1.73,18.43,47.9,93.79,1,18.38,11.151631000000002,16,1,2,13,12,-6193.0,-1.7313923548110228,23.53,4,27038.153846153848,0.5224934409352064,1
10548,7,7,13,2026,60.08,58.89,65169.0,76906.0,18.01,-2.66,23.92,68.71,4,11.13,41.280968,19,0,2,2,2,11737.0,18.010096825177616,51.964,1,25635.33333333333,0.5280130184982232,1
10549,8,4,12,2022,62.87,24.28,249652.0,280053.0,12.18,15.88,49.9,0.37,2,28.86,0.2326189999999999,0,3,4,10,10,30401.0,12.1773508724144,32.685,3,25459.36363636364,0.21677127959881767,0
10550,1,5,9,2020,58.02,55.66,214848.0,264342.0,23.04,9.4,49.41,59.03,2,16.28,34.249206,61,3,1,6,6,49494.0,23.03675156389633,50.225,3,37763.142857142855,0.5474411344691309,1
10551,8,4,13,2025,53.24,96.09,164186.0,186079.0,13.33,6.95,12.91,30.24,3,0.27,16.099776,19,2,4,5,7,21893.0,13.334267233503466,73.147,2,23259.875,0.5195709209259075,1
10552,8,5,14,2025,55.56,61.52,372243.0,380296.0,2.16,3.01,84.8,16.44,4,0.94,9.134064,23,1,3,15,15,8053.0,2.163371775963551,51.241,4,23768.5,0.4889575238285013,1
10553,0,1,9,2026,32.77,14.28,272711.0,246707.0,-9.54,4.7,81.4,29.31,2,2.67,9.604887,61,1,1,13,10,-26004.0,-9.535368943680306,16.2365,4,22427.90909090909,0.3152867722759124,0
10554,6,3,3,2022,11.84,16.05,60298.0,75129.0,24.6,-2.79,13.23,56.47,1,5.07,6.686048,53,0,4,4,3,14831.0,24.59617234402468,13.561,1,18782.25,0.24973597688552357,0
10555,4,4,8,2026,62.68,89.29,47803.0,46995.0,-1.69,10.21,82.54,57.14,1,9.35,35.815352,41,0,1,0,0,-808.0,-1.690270485115997,71.977,1,46995.0,0.7882966357809439,2
10556,9,3,12,2025,66.24,28.33,46910.0,49106.0,4.68,10.12,83.46,47.98,4,6.59,31.781952,54,0,3,2,2,2196.0,4.681304625879344,32.651,1,16368.666666666666,0.46923715585666365,1
10557,3,0,0,2022,41.65,12.42,437927.0,442068.0,0.95,2.81,11.44,33.62,3,0.29,14.00273,33,1,1,13,13,4141.0,0.945591388519091,16.4465,4,31576.28571428572,0.12594068612799308,0
10558,3,0,2,2023,34.78,77.96,114539.0,133817.0,16.83,5.96,37.6,71.75,1,0.02,24.95465,63,2,2,3,4,19278.0,16.83094841058504,57.633,2,26763.4,0.6443758095048322,1
10559,0,4,6,2022,61.55,56.56,121699.0,128698.0,5.75,9.89,61.75,59.62,4,20.24,36.69611,24,1,0,14,12,6999.0,5.751074372016204,52.11,4,9899.846153846154,0.5796752017535121,1
10560,0,3,6,2020,37.52,4.28,112994.0,131454.0,16.34,4.17,68.0,35.53,3,6.68,13.330856,45,3,3,9,10,18460.0,16.337150645167,11.288000000000002,3,11950.363636363636,0.25917438809737303,0
10561,6,4,11,2026,42.06,54.25,65221.0,68347.0,4.79,-8.47,90.99,30.54,4,18.14,12.845124,62,0,2,2,2,3126.0,4.792934790941568,46.3955,1,22782.33333333333,0.567181428713759,1
10562,2,2,0,2024,5.0,4.39,48963.0,46391.0,-5.25,29.39,42.39,41.77,1,8.28,2.0885,12,0,3,1,1,-2572.0,-5.2529461021587736,5.0955,1,23195.5,0.23242668792135765,0
10563,7,5,10,2025,55.15,7.14,73083.0,66319.0,-9.26,16.09,81.65,89.28,5,1.92,49.23792,56,0,1,0,0,-6764.0,-9.255230354528411,15.959,1,66319.0,0.5008468665936037,1
10564,5,3,13,2022,15.38,83.28,246433.0,296873.0,20.47,9.3,73.65,50.16,2,13.52,7.714607999999999,21,3,1,5,7,50440.0,20.46803796569453,59.236,3,37109.125,0.7051442994254592,2
10565,1,5,7,2024,28.08,21.32,239936.0,255880.0,6.65,24.27,74.51,39.26,4,5.03,11.024207999999998,39,1,0,10,12,15944.0,6.645105361429716,20.2285,4,19683.07692307692,0.3619076085151606,1
10566,7,0,9,2024,60.9,49.38,221327.0,253035.0,14.33,5.22,78.67,71.4,2,16.16,43.482600000000005,48,3,0,7,7,31708.0,14.326313554152906,46.701,3,31629.375,0.6349108299292617,1
10567,1,0,1,2022,26.11,4.54,41010.0,48659.0,18.65,0.92,81.2,54.62,4,5.73,14.261282,49,2,1,4,3,7649.0,18.651548402828578,9.0325,2,12164.75,0.3715386403639866,1
10568,1,0,8,2020,54.67,25.25,245117.0,255007.0,4.03,12.28,48.41,45.48,5,14.79,24.863916,38,1,0,12,14,9890.0,4.034807867263388,29.565,4,17000.466666666667,0.3404735810833249,1
10569,0,5,10,2024,24.35,76.67,117852.0,123272.0,4.6,8.03,52.86,17.79,5,10.81,4.3318650000000005,56,2,2,4,5,5420.0,4.598988561925126,56.327,2,20545.33333333333,0.5120587160838231,1
10570,9,5,6,2026,86.69,3.14,80007.0,83349.0,4.18,-13.94,68.27,52.04,4,3.96,45.113476,45,3,3,7,8,3342.0,4.177134500731186,19.973,3,9261.0,0.3097937630766165,0
10571,5,6,0,2026,24.95,25.87,396366.0,454942.0,14.78,6.01,12.47,94.97,3,23.32,23.695015,57,1,3,14,16,58576.0,14.778260496611717,25.3035,4,26761.29411764706,0.41957424197137255,1
10572,6,1,0,2026,12.77,18.97,227063.0,243889.0,7.41,-2.22,62.82,90.37,2,1.25,11.540249,1,3,0,8,8,16826.0,7.410278204727322,15.072,3,27098.777777777777,0.4926106738401248,1
10573,3,6,7,2024,64.86,16.77,198166.0,242544.0,22.39,-4.55,23.52,15.32,2,3.55,9.936552,39,3,0,6,8,44378.0,22.394356246783,24.405,3,26949.33333333333,0.13177908405566074,0
10574,8,7,4,2024,26.38,0.79,318669.0,380381.0,19.37,17.66,81.83,28.48,3,6.16,7.513024000000001,32,1,1,9,9,61712.0,19.3655485786192,6.7135,4,38038.1,0.25758028627411905,0
10575,7,5,14,2023,69.0,66.88,192994.0,181233.0,-6.09,-1.98,41.28,65.66,3,20.6,45.3054,28,3,4,11,11,-11761.0,-6.093971833321243,60.362,3,15102.75,0.5958021985320978,1
10576,7,2,11,2026,10.22,27.29,40516.0,44360.0,9.49,18.12,50.84,83.4,3,0.51,8.523480000000001,30,0,3,1,1,3844.0,9.487609833152334,19.859,1,22180.0,0.48928298628408223,1
10577,7,0,9,2025,48.33,54.83,135875.0,131295.0,-3.37,2.16,56.87,62.13,4,3.31,30.027429,3,2,3,4,6,-4580.0,-3.3707451701931923,45.802,2,18756.42857142857,0.5564677360433065,1
